"latitude","longitude","@id","name","tourism","hiking","bicycle"
45.8272657,11.1345487,"node/865231740",,"information",,
45.8301271,11.1190555,"node/865231745",,"information",,
46.1699538,11.6047685,"node/869378837",,"information","yes",
46.1344034,11.5986653,"node/869378913","Malga Sorgazza","information","yes",
46.1526768,11.5881251,"node/869379002",,"information","yes",
46.144174,11.5918005,"node/869379064","Ponte Val Vendrame","information","yes",
46.1709653,11.604284,"node/869379174","Lago di Cima d'Asta","information","yes",
46.1340304,11.5996015,"node/869379229",,"information","yes",
46.1476746,11.612745,"node/869379434",,"information","yes",
46.16681,11.5967389,"node/869379456","Baita dei Pastori","information","yes",
46.1640438,11.6116168,"node/869379574",,"information","yes",
46.1395994,11.611925,"node/869379765",,"information","yes",
46.1702418,11.6046307,"node/869379891",,"information","yes",
46.1653094,11.5920009,"node/869379975","Bualon di Cima d'Asta","information","yes",
46.1429694,11.5957208,"node/869380266",,"information","yes",
46.0835669,11.1745124,"node/871837362",,"information",,
46.0006096,11.1934535,"node/871839038",,"information",,
46.1504254,10.813399,"node/878617248",,"information","yes",
46.1572753,10.8154059,"node/878617289",,"information",,
46.1476379,10.8083512,"node/878617312",,"information","yes",
46.1574416,10.8288508,"node/878617329",,"information","yes",
46.1491506,10.8100873,"node/878617337",,"information","yes",
46.1525841,10.8140087,"node/878617345",,"information","yes",
46.4596904,11.6319953,"node/880511839",,"information",,
45.9014674,10.5543899,"node/884213626",,"information","yes",
45.8744961,10.5301863,"node/884213663",,"information","yes",
46.157434,10.9749168,"node/884219190",,"information","yes",
46.375294,11.180273,"node/886302296",,"information","yes",
46.372513,11.1785395,"node/886302581",,"information","yes",
46.3673868,11.1642395,"node/897785177",,"information","yes",
46.3711538,11.1791716,"node/897785199",,"information","yes",
46.3643891,10.6682464,"node/898164960",,"information","yes",
46.3822927,10.661411,"node/898164993",,"information","yes",
46.3623306,10.6688732,"node/898165176",,"information","yes",
46.3744734,10.6670631,"node/898165189",,"information","yes",
46.3744691,10.6749019,"node/898165218",,"information","yes",
46.362469,10.6689463,"node/898165612",,"information","yes",
46.3669084,10.6690146,"node/898165633",,"information","yes",
46.3750654,10.6688423,"node/898165698",,"information","yes",
46.3785599,10.6710145,"node/898165719",,"information","yes",
46.367614,10.6700282,"node/898165742",,"information","yes",
45.8967568,10.9778894,"node/903148554",,"information",,
45.8946265,10.9774017,"node/903148976","Faea","information",,
45.8985004,10.9834766,"node/903150160",,"information",,
45.8843688,10.9764471,"node/903150809",,"information",,
45.8988754,10.9807302,"node/903151458",,"information",,
45.8984132,10.9833848,"node/903151692",,"information",,
45.885233,10.9701029,"node/903152237",,"information",,
45.8605793,10.6981073,"node/903461529",,"information",,"yes"
46.2863305,11.7836477,"node/903721888",,"information",,
46.2897032,11.7853879,"node/903721893",,"information",,
46.2787471,11.779702,"node/903721896","Forcella Cavallazza","information","yes",
46.0092949,11.043198,"node/904488797",,"information","yes",
46.0067892,11.0262419,"node/904488846",,"information","yes",
45.9907363,11.031904,"node/904488898",,"information","yes",
45.9960646,11.0444988,"node/904488899","Cima Verde","information","yes",
46.00773,11.0406937,"node/904488904",,"information","yes",
46.0041154,11.0258258,"node/904488919",,"information","yes",
46.0155773,11.0386897,"node/904488995",,"information","yes",
46.0157468,11.0383508,"node/904489036",,"information","yes",
46.0074451,11.0270978,"node/904489082","Bocca Vaiona","information","yes",
46.0062474,11.0390056,"node/904489123",,"information","yes",
46.0055993,11.0256803,"node/904489149",,"information","yes",
46.0200807,11.0432007,"node/904489162",,"information","yes",
45.9898813,11.0392398,"node/904489232","Via attrezzata Giulio Segata","information","yes",
45.9912492,11.0396877,"node/904489249",,"information","yes",
45.9978734,11.025294,"node/904489277",,"information","yes",
45.9892249,11.0363244,"node/904489291",,"information","yes",
45.9890693,11.0309673,"node/904489346",,"information","yes",
45.9890008,11.0350493,"node/904489372",,"information","yes",
46.1732014,11.5989924,"node/905072314","Passo Socede","information","yes",
46.1686239,11.6025225,"node/905072972",,"information","yes",
46.1649154,11.5808342,"node/905073782","Forcella Magna","information","yes",
46.163823,11.5860132,"node/905074060",,"information","yes",
46.4965388,11.1730332,"node/906715402",,"information",,
46.4885515,11.1807077,"node/906715483","Trivio","information",,
46.4933959,11.1722747,"node/906715613","Trosi","information",,
46.4887901,11.1766128,"node/906715684",,"information",,
45.8434257,10.570112,"node/906856239","ponte della Scaletta","information","yes",
46.2918222,11.5681315,"node/906918702",,"information","yes",
46.2930625,11.5616164,"node/906918707",,"information","yes",
46.2916579,11.5677022,"node/906918818",,"information","yes",
46.2918694,11.5682702,"node/906918890",,"information","yes",
46.1051273,10.6546097,"node/919133036",,"information","yes",
46.1087886,10.644096,"node/919133126",,"information","yes",
46.1060696,10.6503983,"node/919133172",,"information","yes",
46.1043332,10.6619736,"node/919133243",,"information","yes",
46.1075201,10.6259202,"node/919133272",,"information","yes",
45.8711461,10.815806,"node/926437316",,"information","yes",
45.8656783,10.8064501,"node/926437339",,"information","yes",
45.8697579,10.819406,"node/926437358",,"information","yes",
45.8702583,10.8132791,"node/926437411",,"information","yes",
46.0890713,11.1299303,"node/927013404",,"information",,
46.4771108,11.6638281,"node/929126466","Rifugio Antermoia","information",,
46.4772797,11.6639925,"node/929127767",,"information",,
45.844642,10.611002,"node/930022391","ponte Regà","information","yes",
45.8296075,10.5928307,"node/930027546",,"information","yes",
45.9054653,10.9737896,"node/935634978",,"information",,
45.9190423,10.9797379,"node/935634999",,"information",,
45.9104333,10.947193,"node/935635019",,"information",,
45.9157229,10.9799958,"node/935635131",,"information",,
45.9221627,10.9711115,"node/935635164",,"information",,
45.9222036,10.9795883,"node/935635228",,"information",,
45.9120265,10.9775405,"node/935635367",,"information",,
45.9175064,10.9806509,"node/935635396",,"information",,
45.9178653,10.9561837,"node/935635457",,"information",,
45.9035501,10.9505999,"node/935635490",,"information",,
45.917269,10.957258,"node/935635585",,"information",,
45.9273218,10.7776331,"node/944074237",,"information","yes",
45.9289115,10.7701955,"node/944074524",,"information","yes",
45.9235612,10.7820628,"node/944074546",,"information","yes",
45.9279363,10.7659653,"node/944074604","Bocca di Trat","information","yes",
46.2516546,11.8227723,"node/945028019",,"information","yes",
46.2494287,11.8145712,"node/945275826",,"information","yes",
46.2389139,11.8478098,"node/945276002",,"information","yes",
46.2467165,11.8470956,"node/945276255",,"information","yes",
46.2553107,11.8422707,"node/945276273",,"information","yes",
46.3101616,11.8201318,"node/946944905",,"information","yes",
46.3320251,11.8074681,"node/946945159","Forcella Venegia","information","yes",
45.783195,10.992457,"node/973572517",,"information","yes",
45.9702213,10.9340398,"node/974590304","località Lavini Dro","information","yes",
46.0914725,11.1284464,"node/979723068",,"information","yes","yes"
46.0820759,11.1488962,"node/979927777",,"information","yes","yes"
46.0819807,11.1502615,"node/979927807",,"information","yes","yes"
46.0892795,11.1340674,"node/979927822",,"information","yes","yes"
46.081488,11.1545944,"node/979927830",,"information","yes","yes"
46.0895109,11.1334537,"node/979927838",,"information","yes","yes"
46.0818296,11.1539177,"node/979927892",,"information","yes","yes"
46.0848117,11.1381323,"node/979927923",,"information","yes","yes"
46.0821225,11.1415457,"node/979927932",,"information","yes","yes"
46.080598,11.1479292,"node/979927983",,"information","yes","yes"
46.0818192,11.1464874,"node/979927985",,"information","yes","yes"
46.0923165,11.1372137,"node/987820981",,"information","yes","yes"
46.0897501,11.140369,"node/987821091",,"information","yes","yes"
46.0912979,11.1285148,"node/996210548",,"information","yes","yes"
45.9690306,10.911537,"node/996405001",,"information","yes",
45.866024,10.6210354,"node/999097443",,"information","yes",
45.8845864,10.6298166,"node/999097460",,"information","yes",
45.8723817,10.6182941,"node/999097560","sella nord monte Stigolo","information",,
45.8641188,10.6286352,"node/999097607",,"information","yes",
45.8781902,10.6292217,"node/999097681",,"information","yes",
45.8688999,10.6346651,"node/1000018757","Bisti","information","yes",
46.4359053,11.2033195,"node/1033793347",,"information",,
45.915339,10.8341637,"node/1094717544",,"information","yes",
45.9180764,10.8330271,"node/1094719021",,"information","yes",
46.4069879,10.7896042,"node/1100566529",,"information",,
46.3520622,10.9119682,"node/1100567387","SAT 119","information","yes",
45.985118,10.9400146,"node/1103398996",,"information","yes",
45.7776203,10.9987219,"node/1105135992",,"information","yes",
45.7821897,10.9918698,"node/1105135993",,"information","yes",
46.0433004,11.3027265,"node/1108365946",,"information",,
46.0414924,11.3090101,"node/1108366005",,"information","yes",
46.0488621,11.3199899,"node/1108392601",,"information","yes",
46.049515,11.3293158,"node/1108402522",,"information","yes",
46.0429546,11.3305839,"node/1108425600","Pian della Casara","information","yes",
46.0422958,11.3126857,"node/1108425606",,"information","yes",
46.0421566,11.3176043,"node/1108425616","Vetriolo Vecchio","information","yes",
46.0424004,11.3126857,"node/1108425632","Vetriolo","information","yes",
46.0424075,11.327968,"node/1108425644",,"information","yes",
46.049825,11.3335087,"node/1108425659",,"information","yes",
45.8556776,11.026085,"node/1126466857",,"information","yes",
46.3114709,11.1803695,"node/1128857403",,"information",,
46.3121715,11.1799082,"node/1128857414",,"information",,
46.3163755,11.1835483,"node/1128857416",,"information",,
46.3150667,11.183404,"node/1128857430",,"information",,
46.3082845,11.1730477,"node/1128857432",,"information",,
45.8455119,11.0374256,"node/1139425028",,"information","yes",
46.1079688,11.2519389,"node/1149322843",,"information","yes",
46.2166844,11.352752,"node/1162752725",,"information","yes",
46.2170666,11.3519589,"node/1162752771","Malga Vernera Bassa","information","yes",
46.2190477,11.3440203,"node/1162788458",,"information","yes",
46.1073411,11.1207417,"node/1176801045",,"information",,
46.1118412,11.109721,"node/1176801071",,"information",,
46.1128421,11.1114024,"node/1176801110",,"information",,
46.1117291,11.1092509,"node/1176801146",,"information",,
46.1171501,11.120016,"node/1176801169",,"information",,
46.182941,11.2667964,"node/1189935899",,"information",,
46.2253306,11.120943,"node/1230537303",,"information","yes",
46.035445,11.150315,"node/1231361202",,"information",,
46.0341106,11.1505716,"node/1231361213",,"information",,
46.0351541,11.1479977,"node/1231361223",,"information",,
45.936036,10.8113603,"node/1231379229",,"information","yes",
45.7882292,11.1757249,"node/1237706576","Cogolo Alto","information",,
46.0156674,11.0888199,"node/1239945384",,"information",,
46.0192883,11.0844878,"node/1239945389",,"information",,
46.0184221,11.0857577,"node/1239945636",,"information",,
46.0175072,11.0866265,"node/1239945653",,"information",,
46.0152102,11.0892373,"node/1239945719",,"information",,
46.0247909,11.085746,"node/1239945721",,"information",,
46.0137421,11.082681,"node/1239945843",,"information",,
46.0161047,11.0880327,"node/1239945907",,"information",,
46.2015094,11.0725877,"node/1249153318",,"information","yes",
46.1828334,11.0585581,"node/1249153440",,"information","yes",
46.1753752,11.0626872,"node/1249153468",,"information","yes",
46.1769102,11.0642887,"node/1249153685","Cortalta","information","yes",
46.2026205,11.0662216,"node/1249153843",,"information","yes",
46.1941112,11.0596144,"node/1249153891",,"information","yes",
46.1993987,11.0736153,"node/1249154147",,"information","yes",
46.1766312,11.0541941,"node/1249154234",,"information","yes",
46.1763423,11.0643312,"node/1249154374",,"information","yes",
46.1822444,11.0521985,"node/1249154792",,"information","yes",
46.1862407,11.0566016,"node/1249154829",,"information","yes",
46.1796438,11.0664513,"node/1249154923","Località Pineta","information","yes",
46.1770394,11.0534498,"node/1249155018","Santel","information","yes",
46.2018266,11.0702922,"node/1249155208",,"information","yes",
46.1885037,11.0767351,"node/1249155210",,"information","yes",
46.193313,11.0590882,"node/1249155628",,"information","yes",
46.1872293,11.0744216,"node/1249155786",,"information","yes",
46.1766624,11.0540773,"node/1249155839",,"information","yes",
46.1896963,11.0585751,"node/1249156022",,"information","yes",
46.1866802,11.0739258,"node/1249156045",,"information","yes",
46.1948148,11.0631302,"node/1249156189",,"information","yes",
46.1950582,11.0621105,"node/1249156415",,"information","yes",
45.9120414,10.8073681,"node/1260055155",,"information","yes",
46.0977224,11.1438724,"node/1260969049",,"information",,
46.0989233,11.1357071,"node/1260969054",,"information",,
45.9106869,11.1044913,"node/1269623510","MTB","information",,
45.9078292,11.0929878,"node/1269623529",,"information",,
45.9074731,11.0957263,"node/1269623534",,"information",,
