"stopId","stopName","stopLat","stopLon","wheelchairBoarding"
2989,"Marco Nord",45.849668,11.012629,2
2848,"Campana Dei Caduti",45.874381,11.040911,0
2849,"Marco Parco Ex De Bellat",45.843722,11.007151,2
2851,"Marco Via S.Romedio",45.845955,11.004526,2
2853,"Mori Stazione",45.860603,11.001714,2
2863,"Viale Schio",45.883599,11.043713,0
2865,"Viale Zugna",45.88447,11.047001,0
2866,"Viale Zugna",45.884452,11.047161,0
2868,"Viale Zugna 48",45.884347,11.049429,0
2869,"Via Magazol Viale Trento",45.899299,11.041955,1
2870,"Ss.240 'Alla Staffa'",45.87282,11.024167,2
2874,"Via Fornaci 'Texbond'",45.859392,11.005003,2
2875,"Via Fornaci 'Dana'",45.854746,11.004438,2
2884,"Via Bellini",45.899265,11.044679,0
2887,"Genovesa",45.882907,11.06255,2
2890,"Noriglio Via Jacob",45.883773,11.067597,2
2893,"Calepina Liceo",46.067092,11.124949,2
2895,"Cisterna Capolinea",45.883114,11.08731,2
2898,"Viale Schio S.Maria",45.884693,11.043501,2
2902,"Viale Caproni 'Chizzola'",45.86831,11.021991,2
2915,"Via Dell'artigiano",45.864405,11.017806,0
2918,"Gabbiolo Capolinea",46.055511,11.149102,2
2922,"Viale Dei Colli Bertolda",45.888345,11.051602,2
2925,"Spini Palazzine",46.116627,11.099962,2
2960,"Cadine Voltei",46.086301,11.068646,2
2968,"Pomarolo S.Antonio",45.933993,11.047844,2
2969,"Pomarolo S.Antonio",45.933955,11.047819,2
5,"S.Michele A/Adige",46.193684,11.132524,0
6,"Salorno-Salurn",46.240611,11.208106,0
8,"Egna-Neumarkt",46.315973,11.272452,0
9,"Cela-Aguai Bivio",46.291364,11.418721,0
12,"Cavalese-Bivio Carano",46.287417,11.441664,0
13,"Cavalese-Hotel Garden",46.289269,11.448069,0
15,"Cavalese-Piazza G.Verdi",46.290334,11.460692,0
16,"Cavalese-Autostaz.",46.287908,11.463237,0
17,"Tesero-Giardino Dolomiti",46.292465,11.484695,0
18,"Tesero-Loc. Piera",46.292226,11.492126,0
20,"Panchià-Casa Cantoniera",46.287144,11.53192,0
21,"Panchia'",46.285513,11.541747,0
24,"Predazzo-Borgo Nuovo",46.306538,11.598956,0
25,"Predazzo-Autostaz.",46.30952,11.604929,0
27,"Predazzo-Impianti Latemar",46.32866,11.600173,0
2937,"Via Fornaci Via Pineta",45.864979,11.006182,2
544,"Facendi",46.214915,11.321421,0
2939,"Funivia-Staz. di Valle-Trento",46.069625,11.115641,2
2940,"Funivia-Staz. di Monte-Sardagna",46.065992,11.102655,2
2945,"Mattarello Rozola",46.012737,11.132184,2
2947,"Mattarello Regole",46.011059,11.131736,2
2948,"Mattarello Regole",46.01121,11.131632,2
2951,"Mattarello 'Torre Franca'",46.006579,11.131078,2
2952,"Mattarello 'Torre Franca'",46.005932,11.129955,2
2954,"Mattarello Sud",46.002729,11.126221,1
2961,"Centa Brennero",46.075664,11.124036,1
2964,"Via Cipressi",45.870184,11.032805,0
2965,"Stadio Quercia",45.901209,11.036378,0
2971,"Melta 'Case Itea'",46.102287,11.118256,1
2979,"Via Magazol Via Cimarosa",45.899889,11.039718,2
2982,"Viale Del Lavoro 'Rovercenter'",45.863835,11.026975,2
2983,"Via Pasqui",45.89967,11.037306,0
2988,"Marco Nord",45.849547,11.012708,2
28,"Mezzavalle",46.337678,11.610035,0
33,"Moena-Piazza Ramon",46.37659,11.659822,0
36,"Soraga",46.396748,11.669557,0
38,"S.Giovanni di Fassa",46.421216,11.682022,0
39,"Pozza di Fassa",46.427261,11.682917,0
42,"Mazzin di Fassa",46.457958,11.701369,0
43,"Campestrin",46.462994,11.715177,0
45,"Campitello di Fassa",46.476657,11.74117,0
47,"Canazei-Gries",46.477899,11.763966,0
48,"Canazei-Via Pareda",46.476193,11.770875,0
49,"Canazei-Fun. Belvedere",46.474083,11.774376,0
52,"Alba di Canazei",46.461948,11.783003,0
53,"Alba di Canazei-Fun.Ciampac",46.459388,11.786093,0
59,"Penia",46.457907,11.791109,0
61,"Alba di Canazei",46.462156,11.782952,0
63,"Canazei-Fun. Belvedere",46.474069,11.774728,0
64,"Canazei-Gries",46.477765,11.764662,0
66,"Campitello di Fassa",46.476626,11.740973,0
67,"Fontanazzo",46.469607,11.726995,0
69,"Cavalese-Via Esterle",46.293121,11.457264,0
70,"Cavalese-Hotel Garden",46.289336,11.447864,0
71,"Laghetti-Laag",46.272132,11.238775,0
73,"Lavis",46.136494,11.109859,0
538,"Montesover",46.217084,11.327086,0
549,"Sorni Bivio",46.174975,11.122031,0
2992,"Via Del Garda Via Porte Rosse",45.872836,11.02889,2
2994,"Clinica Solatrix",45.89799,11.045512,0
2996,"Via Unione Via Zotti",45.886361,11.023197,2
1,"Trento-Autostaz.",46.070785,11.118461,0
3,"Trento-Bren Center",46.091322,11.115664,0
82,"Lavis-Via Cembra 16",46.143208,11.106619,0
84,"Lavis-Tornante-Via Cembra 50",46.141935,11.114444,0
85,"Maso Franch",46.143816,11.118841,0
86,"Mosana-Loc. Ai Castagnari",46.150492,11.12574,0
88,"Verla",46.157055,11.152529,0
89,"Verla-Cantina Rossi",46.154873,11.155408,0
90,"Valternigo",46.16079,11.15879,0
91,"Ville di Giovo",46.165785,11.157341,0
93,"Passo Croce",46.161487,11.134622,0
94,"Palu' di Giovo",46.158215,11.140403,0
95,"Verla-Bivio",46.155898,11.160681,0
96,"Ceola",46.159677,11.171453,0
103,"Faver Bivio",46.180959,11.231881,0
104,"Faver",46.181716,11.237795,0
107,"Valda-Capitello",46.207069,11.262068,0
108,"Valda",46.206784,11.266464,0
110,"Grauno",46.229415,11.298255,0
112,"Capriana",46.262789,11.339456,0
113,"Capriana-Albergo Miravalle",46.262057,11.343992,0
114,"Carbonare-Rover",46.266757,11.351746,0
116,"Molina di Fiemme-Scuole",46.272941,11.417697,0
118,"Molina di Fiemme-Scuole",46.274181,11.416707,0
119,"Castello di Fiemme-Conc.Fiat",46.278941,11.430137,0
121,"Castello di Fiemme",46.281233,11.434752,0
124,"Grumes",46.221405,11.294192,0
125,"Faver",46.181189,11.236672,0
129,"Ceola",46.159589,11.170867,0
130,"Verla",46.157152,11.15281,0
131,"Lavis-Via Bresadola",46.143962,11.112745,0
138,"Barcatta",46.250421,11.349659,0
139,"Villaggio Italo-Svizzero",46.247854,11.346661,0
140,"Dora'",46.251863,11.355635,0
142,"Casanova di Sicina",46.241992,11.349809,0
143,"Valle",46.238605,11.351281,0
144,"Montalbiano",46.234426,11.355133,0
145,"Sicina",46.230004,11.358752,0
539,"Montesover-Strada Vernera",46.218166,11.326641,0
595,"Piazze di Bedollo",46.155636,11.288077,0
768,"Borzago",46.098857,10.734738,0
853,"Preore-Loc. Signor",46.044911,10.752913,0
953,"Roncogno",46.069354,11.20732,0
101,"Fadana",46.177555,11.225071,0
126,"Fadana",46.178185,11.22599,0
540,"Montesover-Strada Vernera 17",46.217389,11.324145,0
542,"Sveseri Bivio",46.20764,11.327808,0
546,"Sover",46.223891,11.312418,0
548,"Nave S.Felice",46.164603,11.112269,0
552,"Nave S.Felice",46.166611,11.112923,0
559,"Milon",46.285862,11.479729,0
561,"Masi-Piccolo Bar",46.28336,11.48331,0
563,"Masi-Via Chiesa Civ.118",46.284431,11.489109,0
565,"Cavalese-Case Itea",46.289556,11.469413,0
566,"Carano-Via Giovanelli 11",46.292292,11.44266,0
567,"Carano-Municipio",46.292221,11.440488,0
569,"Carano-Via Giovanelli",46.289849,11.438591,0
570,"Carano-Garnì Belvedere",46.287392,11.435856,0
574,"Villaggio Veronza-Via Pale",46.288769,11.43145,0
575,"V.Veronza-H.Veronza",46.289865,11.433202,0
580,"Pinè Bivio",46.081905,11.19497,0
581,"Sille",46.086063,11.202932,0
584,"Madrano",46.085924,11.214313,0
585,"Madrano-Via Della Vizza",46.091338,11.21218,0
586,"Nogare'",46.103925,11.211299,0
587,"S.Mauro-Bivio",46.116607,11.222363,0
589,"Baselga-Municipio",46.130017,11.243841,0
591,"Sternigo Bivio",46.141638,11.257922,0
592,"Rizzolaga",46.146547,11.264079,0
593,"Campolongo",46.149594,11.269501,0
596,"Castellani-Regnana Bivio",46.159769,11.298666,0
599,"Bedollo Bivio",46.170023,11.312441,0
600,"Bedollo Villaggio",46.172909,11.317053,0
601,"Brusago-Via Verdi",46.175772,11.321442,0
602,"Brusago",46.182123,11.32586,0
604,"Brusago-Maso Gabart",46.194274,11.327788,0
605,"Sette Fontane Bivio",46.199008,11.327741,0
606,"Sveseri",46.206441,11.323666,0
608,"Piazze di Bedollo",46.155858,11.287334,0
687,"Mala",46.09056,11.281513,0
609,"Campolongo",46.149606,11.269113,0
615,"Civezzano-Quadrivio",46.090068,11.185168,0
616,"Civezzano",46.091869,11.183174,0
617,"Cirè-Superstrada",46.077733,11.204086,0
710,"Fango",46.368794,11.728398,0
1196,"Mis",46.207137,11.927153,0
533,"Trento-Via V.Veneto",46.057701,11.119291,0
619,"Cogatti",46.093809,11.197015,0
620,"Seregnano",46.094472,11.200444,0
621,"Roverè",46.090452,11.193247,0
623,"Barbaniga",46.101736,11.18634,0
624,"S.Agnese",46.106351,11.183642,0
897,"Lon",46.084137,10.992654,0
626,"Mazzanigo",46.103635,11.189195,0
628,"Penedallo",46.101014,11.192553,0
632,"Torchio-S.P. 71",46.091408,11.198343,0
633,"Valle Fornace",46.111868,11.210363,0
634,"Fornace Bivio",46.119112,11.216117,0
636,"Fornace",46.118058,11.208113,0
638,"S.Stefano",46.128531,11.21204,0
639,"Fornace-Maso Donati",46.120439,11.216456,0
640,"Lases",46.143536,11.218874,0
642,"Albiano",46.144616,11.193779,0
643,"Albiano-Via S.Antonio Civ.54",46.146254,11.190465,0
644,"Albiano-Via S.Antonio Civ 90",46.148464,11.187406,0
646,"Lases-Civ. 30",46.144611,11.219172,0
648,"Lona-Via Provinciale",46.156073,11.230504,0
649,"Lona",46.16039,11.234805,0
650,"Lona-Loc. Piazzole",46.162898,11.240964,0
652,"Piazzo di Segonzano Bivio",46.180041,11.257966,0
653,"Scancio di Segonzano",46.187468,11.258374,0
655,"Scancio di Segonzano Mad.Aiuto",46.196166,11.258614,0
656,"Gaggio/Gresta Bivio",46.207792,11.286819,0
657,"Valcava Bivio",46.217867,11.305176,0
658,"Sover-Bar Vittoria",46.221404,11.314764,0
661,"Piscine",46.239914,11.32472,0
662,"Piscine-Loc. Grava",46.246752,11.332537,0
664,"Pradel",46.260328,11.35542,0
665,"Loc. Ronco",46.260433,11.384836,0
669,"Pradel",46.262398,11.35542,0
671,"Lases-Distributore Esso",46.150438,11.222695,0
672,"Lases-Pesa",46.143739,11.218683,0
673,"Pergine V.",46.061248,11.237033,0
676,"Pergine-Distr. Tamoil",46.06517,11.24743,0
679,"Canezza-Maso Sleifer",46.076276,11.269737,0
682,"Canezza",46.076974,11.274491,0
683,"Canezza-Dif. Al Sole",46.080149,11.275946,0
685,"Viarago-Bivio",46.086386,11.277786,0
686,"Mala-Loc.Agnoletti",46.088686,11.279793,0
613,"Trento-Via Perini",46.060824,11.124153,0
689,"Stefani",46.09859,11.294205,0
690,"S.Orsola-Loc.Bertoldi",46.102573,11.298243,0
691,"S.Orsola",46.107693,11.30188,0
694,"Bagni Terme di S.Orsola",46.113764,11.307889,0
697,"Fontanari-Maso Marcheli",46.119434,11.313238,0
1114,"Mattarello",46.005283,11.126502,0
698,"Fontanari",46.121169,11.316456,0
699,"Palù Del F.-Redebus",46.130238,11.340914,0
701,"Palù Del F.-Hotel Lagorai",46.129512,11.348876,0
703,"S.Orsola",46.107831,11.302005,0
708,"Moena-Hotel Campagnola",46.374003,11.665009,0
709,"Alpe Lusia",46.367804,11.686058,0
711,"Fango-Alb. Negritella",46.374785,11.751966,0
713,"Passo S.Pellegrino-Ht.Arnika",46.378138,11.789632,0
714,"P.So S.Pellegrino-Chiesetta",46.378321,11.793369,0
716,"P.So S.Pellegrino-B. V.Freda",46.378808,11.813507,0
717,"Zingari",46.376208,11.820593,0
718,"Falcade Alto",46.355341,11.858411,0
719,"Falcade-Chiesa",46.354314,11.861698,0
721,"Falcade",46.358372,11.872868,0
731,"Vezzano-Bivio Val di Cavedine",46.071568,10.994704,0
737,"Castel Toblino",46.056347,10.965437,0
741,"Comano Terme",46.041193,10.88191,0
743,"Ponte Arche-Bel Sit",46.036219,10.864709,0
744,"Ponte Ragoli-Sp34 Dir. Ragoli",46.050484,10.785337,0
745,"Saone",46.042568,10.767069,0
749,"Ragoli-Pez",46.051079,10.781306,0
750,"Ragoli",46.050974,10.776386,0
1156,"Caneve",45.916735,10.892204,0
752,"Preore-Loc.Signor",46.044621,10.752413,0
755,"Bolbeno-Bivio",46.03397,10.735274,0
756,"Tione-Bar Arnò",46.034864,10.732481,0
758,"Tione-Via Circonvallaz.",46.040222,10.727473,0
1073,"Fonzaso",46.01666,11.802563,0
759,"Verdesina Bivio",46.056997,10.716268,0
760,"Villa Rendena",46.062476,10.712201,0
761,"Iavrè",46.068036,10.711738,0
763,"Darè",46.075923,10.717568,0
764,"Vigo Rendena",46.078733,10.718957,0
767,"Pelugo-Artigianato",46.087762,10.725076,0
770,"Mortaso",46.106646,10.73986,0
771,"Spiazzo Rend.-Concess.Cozzio",46.110256,10.747428,0
774,"Caderzone",46.128901,10.756508,0
825,"Darè",46.075878,10.717528,0
726,"Terlago Bivio",46.091545,11.055126,0
779,"Pinzolo-Funivie",46.163441,10.765458,0
780,"Carisolo",46.16932,10.764149,0
782,"S.Antonio di M.-Camping Faè",46.185864,10.779174,0
783,"S.Antonio di M.-Biv.V.Nambr.",46.188184,10.777525,0
785,"S.Antonio di Mavignola",46.191315,10.789134,0
786,"S.Antonio di M.-Rio Fornas",46.193908,10.795957,0
789,"S.Antonio di M.-Mumble Fratè",46.200599,10.804013,0
790,"Madonna di C.-Loc.Fontanella",46.208856,10.820246,0
792,"Madonna di C.-Hotel Betulla",46.220872,10.822457,0
796,"M.Campiglio Pradalago",46.234031,10.826079,0
797,"Madonna di C.-Hotel Dahu",46.234409,10.823829,0
898,"Ciago",46.089243,11.004842,0
800,"Funivia Grostè",46.236312,10.835363,0
803,"Campo Carlomagno",46.243225,10.840253,0
1051,"Valmesta",46.227085,11.80875,0
804,"Funivia Grostè",46.236409,10.835464,0
805,"S.Massenza",46.065484,10.980462,0
808,"S.Antonio di M.-Mumble Fratè",46.200492,10.803664,0
809,"S.Antonio di Mavignola",46.191346,10.788902,0
812,"S.Antonio di M.-Biv.V.Nambr.",46.188256,10.778149,0
813,"S.Antonio di M.-Camping Faè",46.185659,10.778454,0
814,"Carisolo",46.169099,10.763891,0
815,"Pinzolo-Funivie",46.163723,10.765273,0
983,"Tomaselli",46.068812,11.528258,0
817,"Strembo-Bivio Bocenago",46.118149,10.752738,0
818,"Spiazzo Rend.-Conc.Cozzio",46.110693,10.747687,0
819,"Mortaso",46.106524,10.739585,0
820,"Spiazzo Rendena",46.102588,10.736821,0
822,"Pelugo-Artigianato",46.08802,10.725278,0
823,"Vigo Rendena-Biv.Val S.Val.",46.082368,10.722321,0
826,"Iavrè",46.068841,10.711465,0
827,"Verdesina Bivio",46.056766,10.716638,0
830,"Terlago",46.097757,11.04474,0
831,"Covelo Bivio",46.098388,11.022717,0
834,"Maso Ariol",46.106105,11.026542,0
835,"Monte Terlago-Bivio",46.108224,11.03594,0
837,"Monte Terlago Vallene",46.108947,11.042851,0
838,"Monte Terlago-H. 2 Laghi",46.112079,11.046119,0
850,"Bolbeno-Bivio",46.034112,10.735532,0
852,"Zuclo Morace Antichità R",46.041911,10.753684,0
854,"Ragoli",46.05089,10.776577,0
856,"Zuclo Morace Antichità",46.041984,10.753583,0
857,"Saone",46.042536,10.766228,0
1112,"Trento-Man",46.036737,11.130338,0
859,"Ponte Arche-Bel Sit",46.036139,10.864628,0
916,"Agnedo",46.052516,11.528682,0
1062,"Imer",46.150662,11.794431,0
844,"Sardagna",46.064848,11.09729,0
845,"Sardagna-Tornante Sp 85",46.071418,11.086984,0
861,"Comano Terme",46.041141,10.882865,0
863,"Padergnone",46.061989,10.989465,0
865,"Vigolo Baselga-Ss45",46.080844,11.043572,0
869,"Sarche-Cassa Rurale",46.046415,10.952067,0
870,"Sarche-Centro Comm.",46.046442,10.952107,0
885,"Bolbeno",46.032567,10.737551,0
889,"Preore Bivio Montagne",46.046119,10.756556,0
891,"Montagne Larzana",46.058445,10.751304,0
892,"Montagne Binio",46.065609,10.75514,0
894,"Zuclo",46.034087,10.747095,0
895,"Pinzolo",46.157196,10.7644,0
1471,"Arco Moletta",45.931025,10.896185,0
899,"Margone Bivio",46.067428,10.973743,0
900,"Ranzo",46.06411,10.942541,0
903,"Ciago-Sp. 18 Civ.1",46.089161,11.008008,0
905,"Margone Bivio",46.06794,10.973813,0
906,"Lon-Rist. Fior di Roccia",46.084858,10.991606,0
911,"Borgo Vals.-Valli",46.055483,11.469823,0
913,"Castelnuovo",46.052197,11.49428,0
914,"Strigno-Stazione Fs",46.051474,11.514737,0
917,"Agnedo-Via Per Ospedaletto",46.048287,11.531302,0
919,"Ospedaletto",46.044851,11.550784,0
920,"Ospedaletto-Ss/F.S.",46.04159,11.54869,0
921,"Ospedaletto Loc. Barricata",46.036355,11.561032,0
923,"Tollo",46.028363,11.587738,0
924,"Grigno",46.015036,11.635237,0
925,"Grigno-Segheria",46.015219,11.636698,0
926,"Palù di Grigno",46.0073,11.654865,0
927,"Serafini",46.004039,11.660404,0
929,"Tezze-Via Masetto Vecchio 16",45.993791,11.670273,0
930,"Tezze",45.991214,11.671734,0
931,"Martincelli",45.977982,11.680805,0
933,"Ospedaletto",46.044687,11.550965,0
934,"Canezza-Bivio",46.076785,11.275863,0
935,"Canezza-Loc. Molini",46.076818,11.282744,0
937,"Frassilongo-Maso Pizzi",46.08401,11.290375,0
938,"Frassilongo-Maso Molinari",46.084562,11.291109,0
940,"Levico T.-Via Avancini",46.008713,11.308628,0
941,"Barco",46.004584,11.335619,0
942,"Levico T.-Via Rovigo",46.009118,11.308644,0
944,"Regnana-Via Redebus 9",46.156251,11.308984,0
1118,"Besenello",45.942137,11.109389,0
874,"Vaneze-Baita Montesel",46.045839,11.065184,0
875,"Vaneze-Ex Snack Bar",46.044388,11.060838,0
878,"Vason",46.039193,11.058396,0
879,"Vaneze-Baita Montesel",46.046329,11.065049,0
880,"Candriai",46.065443,11.083978,0
945,"Regnana",46.154104,11.309902,0
946,"Borgo Vals.-Sp.40",46.051473,11.456467,0
949,"Olle",46.040808,11.464163,0
951,"Costasavina",46.05811,11.213982,0
952,"Fornaci di Roncogno",46.064069,11.224112,0
955,"Maso Colpi Bivio",45.995463,11.319324,0
956,"S.Giuliana-Civ.41",45.99309,11.311893,0
957,"S.Giuliana",45.991575,11.315123,0
961,"Ponte Fersina",46.069816,11.223412,0
963,"Masetti-Strada Provinciale",46.052647,11.249267,0
965,"Levico T.-Alb.Miralago",46.014468,11.294593,0
967,"Levico Terme-Sp.228",46.016487,11.330915,0
968,"Campiello di Levico",46.019576,11.356679,0
969,"Novaledo",46.022213,11.366074,0
971,"Novaledo-Loc.Campregher",46.02934,11.382792,0
973,"Marter-Autoespresso",46.034103,11.394317,0
974,"Roncegno-Via Ciocca",46.044667,11.406879,0
976,"Roncegno-Centro Polisportivo",46.049008,11.421467,0
977,"Borgo Vals.-Staz. Fs",46.051441,11.454415,0
979,"Scurelle-Via 15 Agosto",46.06296,11.514492,0
1256,"Kamauz-Maso Frunt",46.073003,11.301545,0
980,"Villa",46.057745,11.519774,0
984,"Tomaselli-Bivio Latini",46.071154,11.536719,0
985,"Bieno-Via Bettega",46.07532,11.540816,0
986,"Bieno-Via Lusumina",46.08413,11.550569,0
987,"Bieno",46.080268,11.553834,0
989,"Pradellano",46.079566,11.577673,0
990,"Pradellano-Al Lago",46.076086,11.588456,0
991,"Pieve Tesino-Passo Forcella",46.070956,11.592248,0
993,"Cinte Tesino Bivio",46.066533,11.607625,0
994,"Cinte Tesino-Stab.Bailo",46.063234,11.609771,0
996,"Cinte Tesino",46.057645,11.613706,0
999,"Castello T.-Loc. Molini",46.070757,11.622036,0
1000,"Castello T.-Ip",46.068606,11.625943,0
1058,"Sorive",46.160368,11.819909,0
1063,"Masi di Imer",46.145284,11.785768,0
1087,"Imer",46.150561,11.794517,0
1235,"Barbine",46.157837,11.754333,0
1465,"Dro-Al Lago",45.982597,10.925059,0
1003,"Pergine V.-Bivio Susà",46.056775,11.236747,0
1005,"S.Cristoforo Al Lago",46.038778,11.233503,0
1006,"Valcanover",46.026716,11.229254,0
1007,"Valcanover-Pizz.Happy Days",46.016696,11.233983,0
1009,"Calceranica Al Lago",46.003913,11.243293,0
1010,"Caldonazzo-Via Marconi",45.994597,11.25698,0
1012,"Caldonazzo-Via Roma",45.994526,11.270753,0
1013,"Caldonazzo-Sp. Civ.85/B",45.998136,11.279595,0
1015,"Levico T.-Rist.Brenta",46.006543,11.291893,0
1016,"Caldonazzo",45.99361,11.260696,0
1017,"Caldonazzo-V.Marconi",45.995308,11.256569,0
1019,"Valcanover",46.02739,11.229319,0
960,"Svaldi",46.170079,11.301642,0
1020,"S.Cristoforo Al Lago",46.038968,11.233977,0
1022,"S.Cristoforo-Bivio Darsena",46.039889,11.23981,0
1023,"Ischia-Alle Terrazze",46.012667,11.26172,0
1024,"Brenta Bivio",46.004684,11.274362,0
1025,"Brenta Bivio",46.004646,11.274916,0
1026,"Ischia-Alle Terrazze",46.014088,11.260421,0
1029,"Roveda Bivio",46.086443,11.29381,0
1030,"Frassilongo",46.089502,11.297433,0
1032,"Frassilongo-Maso Puech",46.094064,11.304207,0
1033,"Fierozzo-Loc. Gaigheri",46.096613,11.311683,0
1034,"S.Francesco",46.100363,11.310541,0
1035,"S.Felice Fierozzo",46.111159,11.318516,0
1040,"Casalino",46.073686,11.230356,0
1041,"Vigalzano",46.076931,11.228473,0
1043,"Canzolino-Via Pianezze",46.081871,11.222569,0
1044,"Canzolino-Scuole",46.083822,11.219086,0
1154,"Arco-Autostaz.",45.916113,10.883001,0
1048,"San Martino di Castrozza",46.262152,11.804287,0
1049,"S.Martino di C.-H.Cristallo",46.258679,11.802423,0
1052,"Siror-Birr.Val Serena",46.189864,11.825319,0
1053,"Siror",46.187088,11.83058,0
1054,"Tressane",46.179307,11.832565,0
1056,"Fiera di Primiero",46.174311,11.828603,0
1060,"Mezzano",46.154591,11.805976,0
1066,"Port",46.092965,11.761661,0
1070,"Fontane di Lamon",46.036416,11.761574,0
1072,"Fonzaso-Pedesalto",46.021116,11.781461,0
1074,"Arten",46.008258,11.831188,0
1076,"Feltre-Gel. La Zuecca",46.019048,11.893374,0
1080,"Feltre-Staz. Fs",46.012491,11.910304,0
1120,"Calliano",45.934198,11.095733,0
1083,"Ponte Oltra",46.060441,11.762556,0
1088,"Mezzano",46.15445,11.806214,0
1089,"Mezzano-Alb.Salgetti",46.156398,11.815198,0
1090,"Siror",46.186854,11.830376,0
1244,"Daiano",46.300879,11.447872,0
1092,"S.Martino di C.-H.Cristallo",46.258584,11.8026,0
1093,"Canal San Bovo",46.154983,11.733015,0
1095,"Pianazzi Bivio",46.162105,11.722759,0
1096,"Ronco Fosse",46.15334,11.719645,0
1097,"Ronco-Bivio Pugnai",46.149553,11.719951,0
1099,"Ronco Chiesa",46.141561,11.714637,0
1102,"Caldonazzo-Staz. Fs",45.997136,11.264702,0
1104,"Grigno-Staz. Fs",46.015362,11.624995,0
1105,"Tezze-Staz. Fs",45.991175,11.669382,0
1109,"Trento-Viale Verona",46.056531,11.128456,0
1110,"Trento-S.Bartolameo",46.051661,11.129945,0
1113,"Mattarello-Loc.Ronchi",46.017259,11.132495,0
1117,"Besenello-Ferm. Nord",45.945968,11.106163,0
1122,"Castelpietra",45.922315,11.091932,0
1123,"Volano",45.91792,11.06378,0
1133,"Ravazzone di Mori",45.860092,10.991291,0
1134,"Molina di Mori",45.85521,10.985631,0
1135,"Mori-Bar Centrale",45.851605,10.978781,0
1138,"Loppio",45.855726,10.929794,0
1139,"Passo S.Giovanni",45.874042,10.906461,0
1141,"Torbole",45.871053,10.875512,0
1143,"Riva V.Rovereto H.Brione",45.880111,10.856036,0
1146,"Riva Del G.-Autostaz.",45.892289,10.844892,0
1147,"Riva D/Garda Rione Degasperi",45.895383,10.850061,0
1149,"Riva Del G. S.Nazzaro",45.899783,10.85566,0
1150,"S.Tomaso-Direz. Arco",45.902286,10.860011,0
1466,"Dro Itea",45.962453,10.915978,0
1152,"Arco Bivio Sp 36 Grazie",45.906486,10.866327,0
1153,"Arco Via S.Caterina",45.912254,10.875211,0
1155,"Arco Piazza Italia",45.919566,10.891333,0
1158,"Bolognano",45.912063,10.901986,0
1159,"Bolognano Via Asilo",45.914058,10.902196,0
1161,"Massone",45.924014,10.898306,0
1162,"S.Martino di Arco",45.92446,10.894775,0
1163,"Arco Svizzera",45.921461,10.891616,0
1166,"S.Tomaso-Direz. Riva",45.902908,10.861114,0
1167,"Riva Del G. S.Nazzaro",45.899422,10.855184,0
1172,"Loppio",45.85549,10.930108,0
1126,"Rovereto-Via Manzoni",45.892473,11.038426,0
1130,"Lizzanella-Bar Verona",45.872773,11.024339,0
1174,"Molina di Mori",45.855097,10.985453,0
1176,"Mori-Stazione F.S.",45.861821,11.000486,0
1177,"Lizzanella-Bar Verona",45.872694,11.024273,0
1180,"Rovereto-Staz.F.S.",45.890243,11.03403,0
1182,"S.Ilario",45.908367,11.040784,0
1184,"Calliano",45.934013,11.096002,0
1185,"Besenello",45.942592,11.108641,0
1192,"Tonadico-Centr.Castelpietra",46.18463,11.845447,0
1193,"Bivio Val Canali",46.189613,11.861092,0
1194,"Baita Del Vecio",46.185473,11.873973,0
1197,"Mis di Mezzo",46.205713,11.928996,0
1198,"Mis di Sotto",46.203515,11.930098,0
1201,"Bellamonte",46.312911,11.662986,0
1203,"Lago Forte Buso",46.306909,11.701286,0
1204,"Paneveggio",46.306445,11.738913,0
1205,"Paneveggio Centro Forestale",46.309541,11.748096,0
1207,"Malga Rolle",46.295816,11.776544,0
1208,"Passo Rolle",46.296305,11.787139,0
1209,"P.Sso Rolle-Segg. Segantini",46.297693,11.78891,0
1211,"S.Martino di C.-H. S.Martino",46.266379,11.802413,0
1475,"Daiano-Via Arca I",46.300319,11.445211,0
1212,"S.Martino di C.-Im.Col Verde",46.264917,11.804217,0
1218,"Paneveggio",46.306569,11.738984,0
1219,"P.Sso Rolle-Segg.Segantini",46.297923,11.789065,0
1221,"Lausen",46.150388,11.734729,0
1225,"Caoria-Ponte Valsorda",46.197164,11.678894,0
1226,"Caoria",46.198012,11.675734,0
1227,"Lausen",46.149479,11.73471,0
1230,"Berni",46.156637,11.745893,0
1231,"Prade",46.157314,11.740539,0
1232,"Cicona",46.162906,11.744184,0
1233,"Zortea",46.162717,11.750159,0
1236,"P.Sso Gobbera-F.Mazuca",46.1503,11.75112,0
1238,"Passo Gobbera",46.147632,11.757656,0
1240,"Caoria-Ponte Valsorda",46.197181,11.678532,0
1243,"Daiano-Parco Giochi",46.300106,11.450123,0
1246,"Varena Centro-Alb. Alpino",46.303567,11.456161,0
1247,"Varena",46.305514,11.458118,0
1249,"Cirè-Ex Statale",46.077706,11.205959,0
1251,"Roveda-Maso Sroveri",46.069344,11.292393,0
1252,"Roveda",46.068023,11.300342,0
1190,"Trento-Via Rosmini",46.068218,11.118796,0
1253,"Roveda-Maso Tolleri",46.069281,11.299101,0
1255,"Roveda-Maso Kairo",46.071543,11.298769,0
1257,"Kamauz",46.074718,11.302164,0
1259,"Borgo Vals.-Case Itea",46.058762,11.469263,0
1260,"Telve",46.070437,11.477965,0
1261,"Telve-Panorama",46.070379,11.483099,0
1264,"Telve-Salti",46.073963,11.480759,0
